"chat","yhat"
0,13.5835604937938
0,12.1928200711591
1,14.5732903017072
0,13.6900694792936
1,16.2812203343731
0,12.0795530540405
0,17.9851489530381
0,12.3291615352408
1,15.0655002927878
0,12.13091879141
0,11.9566736940272
0,13.243757119206
0,12.9244729066705
0,13.8453007397964
0,14.8890573074731
0,15.6344234421843
0,12.412349917597
0,13.7421568061539
1,13.2385652576051
0,12.4054027947855
0,12.1747591350684
0,12.560882814244
0,15.6505079026992
0,12.5592687248727
1,13.6286844793489
1,15.0431867682926
0,12.4332771765038
0,14.3376553861483
0,14.3161447070907
0,12.7189558751399
0,12.1185424171025
0,14.5946050705961
0,12.6052538124434
0,13.9278698396281
0,12.7284276062898
0,13.8498282852879
1,12.8405520131631
0,12.1120840613964
1,18.200576613779
0,14.0092172478253
0,17.6723962357165
1,14.2361450090206
0,13.8382756322922
0,14.2249749823681
0,15.4742541423415
0,16.5114995664903
1,14.06824838862
0,15.8153894628713
0,14.3859993068652
0,13.3388271885974
0,14.6315086521355
0,17.3501826341641
0,12.5556356200842
0,11.4637290131566
0,12.1115614396921
1,15.1836072444868
1,12.1769723699219
0,12.9024813262789
0,13.8379180126077
0,15.1484169964946
0,15.8298143559947
1,14.8631222458975
1,15.9863925349522
0,14.9770289315239
0,11.7801074001968
0,16.7523109205286
0,14.378041774946
1,14.935938667893
0,16.3544891611324
0,13.3755568974499
0,14.0286084584659
0,15.6477288314189
0,11.4106729708854
0,12.8779880987379
0,12.6258670112771
0,12.0433688965655
0,15.2630206198794
0,13.079707948779
0,13.7771045442148
0,12.5464631232276
0,19.7881139267873
0,12.3558409331176
0,14.0202605110472
0,12.9342539731893
0,16.2005830814926
0,12.9549791336362
0,14.0386468243426
0,13.8817830271366
0,13.4381307209428
0,12.1521868629755
0,16.0247119711032
0,12.6450842547785
0,10.6069893807343
0,17.62548011814
1,13.2952712770568
0,13.1706599614879
0,10.7805898756641
0,14.3305875042614
0,14.1300441618062
0,11.5941138345907
1,15.5985801362355
0,12.5720812211594
0,14.977084686926
0,12.2461439345718
0,16.6569702138324
0,13.1057772774596
0,12.0549114537521
0,13.3092227121866
0,12.0349740768038
0,13.7416110022039
0,14.3034540207663
0,13.6766424658155
0,15.8138470891334
0,13.2580955283361
0,12.6094839153296
0,12.394277473527
0,12.5759481889241
0,12.9436400086825
0,11.7723716016368
0,13.3053465570819
0,12.1765159083693
1,14.6524455533788
0,13.4090291299865
0,13.7236877614326
0,13.9062601986065
0,12.4836984303574
0,14.4006698541382
0,12.3948014259799
0,11.9640376867689
0,14.9268706041601
0,16.4471205127707
0,13.8276029022735
0,13.8415785037298
0,13.5041844710725
0,13.565446694747
0,13.6460844096939
0,14.0398139959048
0,12.2149483568768
1,13.8927292228195
1,14.9894971524656
0,14.7985735569512
1,15.9053092440815
0,12.7705691913149
0,18.4362212574235
1,13.1011752239159
0,18.5735496296404
1,13.3472856856283
0,12.1779741043741
1,15.6744600873243
1,14.9742199317394
0,14.0681892114846
0,14.2094066939547
0,13.2849989837077
0,13.9158376865533
0,12.1536190211455
0,13.3864038188104
0,12.0050691045583
0,12.1564118790844
0,14.0720287014582
0,12.9065482898673
0,12.2619413779844
0,13.1029751668963
0,12.533972587185
0,15.911333050719
0,14.237357983489
1,14.6420105305491
0,12.6244168987274
0,10.9789250474846
0,13.842446394767
1,16.3111962763834
0,14.9420076696444
1,14.9068381031985
1,16.6341096751795
0,12.9720347598562
1,14.4921797803147
0,12.7408248673016
1,13.5215598877182
0,14.6217716045171
0,14.0303431220167
0,15.8096433734437
0,12.5746150192049
0,10.296467037275
0,13.4356374173312
0,14.2221520578119
0,11.157028568064
0,14.2047566649006
0,11.2178433859032
0,13.3805407094774
0,12.8802219687583
0,13.950608367513
0,12.7318856529083
0,14.6291384097706
0,15.1164948012107
0,11.430886281823
0,12.3636997732366
0,15.7101757471186
0,13.1303784182756
0,12.1215595491097
0,11.7759503618953
1,13.2605329618658
0,11.1583632647444
1,14.5922251925337
0,13.232011178176
0,11.5201360203905
0,12.5944207206707
0,11.5378074785073
1,13.6594700229296
1,13.3122667483161
1,13.5560224319721
0,12.3425280249315
0,13.7539652280547
0,13.7818807879859
0,13.7117647939318
0,14.2623898359316
1,12.8112916029282
0,15.4450891467169
0,11.8669295784028
0,14.9735183665922
0,13.0693353269969
0,13.7201732384317
1,14.8087242751852
0,15.5600409424755
0,13.1450707622908
0,14.0878761255048
0,13.7788083235239
0,14.9782059854372
0,15.1190604654494
0,13.3697217835151
1,14.6667857077483
0,13.1755828076601
0,13.4896951000798
0,12.742625169542
1,16.5183587114859
0,12.7792726624347
0,17.9183253642267
0,14.9620202546739
0,13.0943092722198
0,13.4618940871104
0,12.919550029204
0,12.6370249263786
1,17.8512676129246
0,14.6578486797725
0,12.239808650098
1,13.537370739972
0,15.6010808142018
0,15.1355871789269
0,12.0014488483585
0,16.9994505689425
0,12.0899109622073
0,12.1178815146752
0,12.1744464176002
1,13.127472033335
0,12.8475693447105
0,13.3624964168999
0,13.1286830099385
0,19.2111030904579
0,14.7610439249141
0,14.412667059455
0,13.3887339631344
0,12.0317801746849
0,11.1318653206687
0,17.5255262453704
1,12.3890251206245
0,13.814126823479
0,14.4599461836375
0,17.6568869955095
0,14.4988144100811
0,19.0185783796352
0,16.3898653108657
0,12.2589687107484
0,13.9882178641234
0,14.9232876336636
0,11.8885904413961
0,12.1251776343348
0,13.0395283355317
0,16.0539727484629
0,12.8345187611747
0,10.8502328810872
1,14.2876515390832
0,16.0331276232267
0,14.7090592458828
0,12.2237821920204
1,13.837674534841
0,14.209110786117
0,13.3498921293046
0,15.5122024145367
0,13.8410864611467
1,14.4454728827805
0,14.8754020469827
1,16.8449047996827
1,13.7738208903998
0,12.3026619389744
0,12.9962643868501
0,15.5632050474791
1,15.8763087719335
0,18.3024443957628
0,14.5160555964571
0,12.6602116284916
0,13.0891461672182
1,14.0170914215225
0,13.0428604172285
0,13.4386924007561
1,13.4278196259127
0,14.7312719955719
0,11.7569947213003
0,11.9449792219839
0,16.5903288501565
0,15.9779824540121
0,14.6607273063396
0,14.2928385537702
0,13.3144218824625
0,14.673067742509
0,13.5543675007561
0,11.886902646516
0,14.3370246544584
1,12.6879461745725
0,14.5086391770809
0,17.1054914757177
0,13.1701933663057
0,13.9801925265303
0,11.8936825152605
0,15.0411363592644
0,13.4981869228225
0,12.8174493590979
0,13.1177941647977
0,14.7646437968438
0,12.2569962087019
1,15.0537483836769
0,14.6580321228378
0,12.6199739339782
0,12.6659352630135
0,14.6069009456045
0,16.9883702017042
0,14.2158343301802
0,16.1257163411138
1,15.7840515484188
0,13.4426828894494
0,11.2923234150121
0,15.0581621524088
0,11.3319047834312
0,13.0983999581105
0,11.6270290282768
0,15.0096830575006
0,11.632636878797
0,13.3154702562433
0,14.7785963534658
0,13.6189204948877
1,12.9703873368347
0,13.0584099357813
0,14.2349856547516
0,14.5038699585325
0,16.4087493776962
1,13.6483840284217
0,15.2978058131459
0,14.4572043785402
0,14.0055562902076
0,10.9654825173537
0,17.1848127823426
0,12.6703831863071
0,14.7422417528208
0,13.0626263285554
0,14.3088009508745
0,17.222833927562
0,13.8356854748299
1,13.6839709537693
1,15.056987426157
0,15.0290739721866
0,13.0824625359264
0,11.452690229383
0,13.6883250601999
0,20.7364684329419
0,12.985960629203
0,13.4995742090206
0,14.6036130653124
0,14.4636083781445
1,14.7628118402011
1,16.0904599814729
0,18.3829035101312
0,13.3705721643719
0,12.8794496856488
0,12.6547316142298
1,14.3180039316099
0,13.5462390398679
0,16.3406330144997
0,13.6290875498866
1,14.7367616017123
1,14.9381001960899
0,13.8582854928912
0,14.7428720693065
0,14.4457190761866
0,13.1874209573362
0,13.9241457746417
0,13.1311365565258
0,12.6539362167937
0,14.4333956588019
1,12.9460507666742
1,13.2290457931494
0,12.9317415234393
0,11.4703677725728
0,13.13662150545
0,12.6597718687078
0,14.174182379853
0,13.9078918453199
1,17.5955964874017
0,13.3699539592767
0,15.8713120897271
0,11.32513560016
0,13.0012559955659
1,12.5470179388509
0,14.1263354569504
0,12.6675810126342
0,12.0470598954669
0,12.7322061572556
0,14.9944268871684
0,15.4161904569633
0,13.3106273502084
0,15.0523630394611
0,16.5299769255311
0,15.0551469316298
0,14.46967402499
1,14.4646850314158
0,14.6868376410427
0,18.2162709405303
0,13.2784938548536
0,14.3651453649662
0,11.1952164868093
0,13.586335031485
0,15.7166118909584
0,13.6674237641328
0,17.6369248036336
0,14.4379019916744
0,15.0488253179931
0,12.7033710879393
0,12.8688327614607
0,13.9466602697648
0,12.8596303875186
1,16.0528349841259
0,14.2051022405177
0,12.5362858531954
0,13.0666960006306
0,13.5561597298244
0,11.5674417426149
1,15.9420866431773
0,13.100220117505
0,13.3229193322347
0,12.28965931304
1,14.2276109886733
0,13.5036998213195
0,13.6548815102206
0,12.9103130572101
0,12.30015549176
1,14.1158380253678
0,12.1983149736569
1,13.1913723926251
0,12.8187097442525
0,14.4484440222621
1,13.7299246362911
1,14.6865572057648
0,13.7413865027233
0,12.0688978355881
0,13.791850994164
0,14.268642030073
0,13.4066793651554
0,14.4065376954687
0,14.6693550935236
0,13.0086769798217
1,14.5366685864976
0,12.6467263916991
0,13.8413355803946
0,14.4425493451994
0,11.4236442729548
0,15.7842715081223
0,12.5692368280302
0,12.332004297685
0,13.8858352479468
0,15.5783090850497
1,15.7893506901291
0,13.0781177460163
0,10.1426912775609
0,17.6713779686041
1,17.7040250689256
0,16.5393366745006
1,13.0590123342937
0,11.1126339477327
0,15.8281534269103
0,12.2617269626772
0,12.4488770271011
0,16.5502577597591
0,15.7023143401339
1,12.585790941204
1,13.3611443300458
0,16.9177384919946
0,12.8320765530415
0,16.7293810105664
0,13.339686401443
0,12.1586579769092
0,12.4346123037302
0,12.0516728455655
0,16.692951415224
0,12.6226969478237
0,14.836263883149
0,13.1534457897106
0,13.8073776640833
0,14.0624771421342
0,15.896783748297
1,13.1653603129588
0,11.4642296659788
0,11.2373819135493
0,13.9669043526336
0,13.933561162408
0,12.5934559874581
0,12.8866211140846
0,12.4846053668214
0,15.1956743950001
0,12.4856241629559
0,12.6674985479746
0,12.1779671780248
0,13.3488772334072
0,13.6158765371323
0,10.8453680344577
0,14.7469618292726
0,16.9259979786825
0,12.4517115601018
0,13.1657535166568
0,13.5214161777907
1,13.0169110695273
0,13.0644467488169
0,12.3510243738015
0,16.0692654986919
0,12.8650501874573
0,12.0998508814792
0,15.5852920212018
0,13.9635818249049
0,14.6870709837736
0,12.4707457032194
0,13.9893883840059
0,15.1663641193404
0,14.0354722692532
0,12.0659833477151
0,14.2589989233056
0,12.6179359889051
1,14.9130848327702
0,13.5517304604859
1,12.34177404046
0,12.368452808638
1,14.1030306406467
0,14.4542077916022
1,15.1002321950017
0,12.2719951749188
0,14.6932129071495
0,12.7446772647789
0,11.7865853106708
0,14.3176467575598
1,13.8495230357386
1,13.006626235006
0,13.6079056447015
1,14.5535476683538
0,14.8414893832847
0,11.1301191602619
0,14.1535370233093
0,16.0386922916857
0,13.6554009033716
0,14.5529753509481
1,13.3865686402506
0,10.6307881234356
0,13.121262331697
0,13.2282354871743
1,13.4938464845861
0,16.4031190779413
0,16.3452029876971
0,13.0840041670012
0,12.7265569258497
0,11.142963583841
0,16.380055100624
0,13.488134067287
0,13.3387227785289
0,13.5514257684504
0,12.9940265207152
0,16.0811532957357
0,14.4818690920455
0,11.3916411550989
0,13.0389847692708
0,15.4038840906832
1,12.9792498064529
0,14.3668201283102
0,19.0626183342141
1,15.8647595647594
0,11.5711966808244
0,12.5179099242006
0,15.1261261044349
0,12.1789601711606
0,15.0097679256056
0,13.8793912342556
0,14.7400872068335
0,14.5241725019026
0,12.5113976563154
1,12.7427400470938
0,10.5716274119189
0,12.6105013991252
0,11.5783817667535
1,14.0045961085488
0,13.2542977426033
1,13.8399021051569
0,15.655834258778
1,14.4214956655422
0,12.7193070343943
0,12.1791127503513
1,13.3806483413577
0,13.4313312069548
0,10.9381097246657
0,16.1351201640861
0,12.5968684991978
0,12.6361399349478
0,13.2277662213744
0,13.2694196874702
0,12.8873286481892
0,14.4414570902461
0,13.3294496226865
1,13.579147388357
0,11.6883483157359
1,12.5195073313999
0,13.622548724343
0,17.0469832257293
0,15.0773464522552
0,14.3500267060733
0,13.9323554960052
0,12.6952451943881
0,15.8768550616486
0,12.391533681834
1,14.9285775193751
0,14.4316354535519
0,10.8978924696191
0,14.5666594767967
0,18.0272517940169
0,15.5566036829604
0,11.3001940335668
1,15.532682038014
1,15.0763768455937
1,14.8464256514888
0,13.6662770350217
0,12.3212744485444
0,15.168580087392
0,15.9384543539167
0,13.7632452638035
0,13.6136724117926
0,11.371076185104
0,13.2305692751563
1,13.9277892366959
1,14.9853695283827
0,16.4262404362875
1,13.7422877346814
0,15.4924917073909
0,12.3256593542919
0,14.7072184828798
0,12.5988756852865
0,12.3041790996379
0,12.4700285534971
1,15.5513573027454
0,15.1061086487582
0,12.5206866502079
1,14.5729355529929
1,14.2264654304573
0,14.4627671259918
0,14.5231686378371
0,11.9777938222928
0,15.2547412450507
0,13.5581522631052
0,15.4848692733425
0,14.3515862204833
0,11.9135873829879
0,13.3299466711723
0,10.1026069201657
0,15.9353864227447
1,13.4786953578211
0,13.0474825641828
0,14.1036458321817
0,11.7928649108228
0,14.9871190029776
0,13.3901731140441
1,16.6951836012731
1,12.5727286316175
0,15.4528536591116
0,14.2787624398003
0,13.0360706411037
0,16.0208546676452
0,13.0656590772455
0,11.0056005867694
1,14.995904919593
0,15.3156869123579
0,11.0887401610422
0,15.7978108928097
0,14.9466108459056
0,15.3198797847833
0,16.5426462577127
0,11.5954560049862
1,14.0269339257541
0,16.0375987725876
1,16.6078024933784
1,17.151337226417
0,11.9402754514569
0,14.8915531337672
0,12.6792199819555
0,12.6386356431156
0,11.8706971099736
0,15.2970609218525
0,15.2182032496712
0,13.296016368938
0,12.6375035742828
0,16.2186066566784
0,14.3479276458141
0,17.369706440526
0,17.9445997274685
1,13.3681351269549
0,13.9097079234087
0,15.4100288609942
0,13.1671034490229
0,13.0966690016307
0,14.7614294158502
0,12.3527829987152
0,15.4327155390676
0,13.9710851376796
0,12.1675254033083
0,13.3397498314026
0,12.9720848220098
0,18.0051089962248
0,13.9779893416525
0,14.553301429722
0,15.7217318617503
0,11.6457963753469
0,15.2900103672148
0,13.8060596616621
0,13.7631011057465
0,14.018117792372
0,13.9608756601295
0,15.6016709076974
0,17.5413882637867
0,13.9007079269897
0,13.8808139183571
0,14.0782803618368
0,11.0757612382876
0,12.3991884822008
0,12.2782510316104
0,11.9937288799807
0,13.8950759851008
1,12.2311071313523
0,11.6323205221523
1,16.8220993980272
0,14.9306758301371
0,11.5449059343247
0,12.9287882198176
0,15.515256537723
0,14.5099772023682
0,12.2655606611708
0,14.7130572256137
0,14.6803731254816
0,14.1715630783337
0,13.0039672145154
1,13.3724260266965
0,14.9083188166135
0,13.1184000156979
0,14.2980477809586
0,14.0135227676165
0,19.6885046985798
1,14.4015226230442
0,12.9711020342604
0,15.0640170938585
1,12.070117923042
0,12.9203650014749
0,15.0452686762753
0,15.0814409438185
1,12.9628881012641
0,14.6656310972382
1,14.742044972557
0,14.1774368225955
0,11.4248341369088
0,11.5984094491208
0,14.2123351958825
0,15.4368839536694
0,12.3717818537629
1,12.6787505804283
0,11.486073545788
0,13.6226754911184
0,12.5422927076541
0,11.6281580139066
0,13.2344327816577
1,13.4039533140516
0,12.2317016657318
0,12.6505425009672
0,15.5849404178913
0,13.739564405538
0,12.5288354066401
0,19.240928234392
1,14.0137772720648
0,14.995385225785
0,17.8372980100163
1,13.917484230195
1,15.5963514087336
0,13.3285662310287
0,13.1515663082194
0,12.6988931294456
0,12.4882125726128
1,13.8419427204864
0,17.1668656121649
0,15.6744233462918
0,14.0319008135341
1,13.6981061828125
0,14.6931620973265
0,12.8600351083543
1,13.2950542034502
0,14.3739076193355
0,13.0665207383814
0,14.5652354738758
0,14.9382296509507
0,12.1989861436818
0,12.9357391662312
0,15.4877234747195
0,16.4932873535657
0,16.3445550975165
0,14.0483124639412
0,16.3989811237051
0,14.3559705952451
0,13.3011695538937
0,13.2621378977065
0,15.6473341065486
0,16.6133509883043
0,15.240871656682
0,14.9286184082142
0,13.2656754341542
0,12.4318430767547
0,12.9364932321192
1,15.0358434842175
0,15.3070738148528
0,14.0993679337969
0,12.9473343440133
0,13.3063183471352
0,17.5978146166459
0,16.1539817349345
0,10.3058415537069
1,14.8005016563657
0,11.0910058197339
0,16.0506077229481
0,15.032247930296
0,14.5065684579273
1,14.4713055830736
0,15.0089601469064
0,13.8293179959422
0,13.5697896952242
0,13.8981572942002
0,13.3980035550265
0,11.6446256557846
0,12.6621538859927
0,13.7297316791689
0,15.2529997939175
0,13.8744529279687
1,14.7354462916481
0,14.3854357075081
1,13.8812654997288
0,12.1528265409576
0,13.6335211436199
0,12.0538815282461
0,11.4059118623355
0,14.2157685793189
1,12.8467953829145
0,11.0240990873842
0,13.5717855788574
0,11.0654698093399
0,11.057773719063
0,14.3731944207023
0,12.5708883141107
0,14.7801156990921
0,13.2698354403679
1,14.2463581288397
0,11.820784315197
1,12.9279313493151
0,14.7943421619445
0,14.4240852753682
0,12.4992662927095
0,14.7794428451051
0,16.7185661548543
0,13.8623222158718
0,12.8276032838424
0,13.6298802547592
0,14.1815957095411
0,14.4664353378976
0,11.8612007819571
0,14.7876093847943
0,12.4964466482331
0,12.0459586500452
0,14.1791905142208
0,11.9336623407608
0,13.028534919427
0,14.521592587651
1,12.6447605266488
0,14.0429837328316
0,15.1927057928692
0,13.2933068029136
1,14.0495929260635
0,13.0673432957884
0,16.6230700316203
0,17.0554619867252
0,16.5878111054283
0,17.5118163842721
1,13.6888361557393
0,14.1816163267507
0,12.5308186843561
0,16.8028309432706
0,12.3653467476136
0,11.6991844434972
0,13.488987984184
0,11.7703832113406
0,17.2993421748371
0,17.4677455248215
0,14.9072032727673
0,14.4771017996646
0,14.7247803152143
0,12.9823359630049
0,13.4660261928891
0,13.4152456649968
0,14.8984275011766
0,12.4346474467153
0,13.9237976439518
0,14.1657686267478
0,14.2451846555216
0,15.1370037448842
0,12.7891129156043
0,14.766056701698
0,15.4398002765557
1,15.6428032747863
0,13.9832321904198
0,11.2108758872458
1,15.5905117072332
0,13.668637945744
0,18.5602499880387
0,14.1770350717325
0,15.5212863171667
1,15.176168674094
0,13.5103108801145
0,14.1563891080658
0,13.15654238846
0,12.9387421247288
0,13.29516526282
0,11.5750102475982
0,13.0594235883633
0,14.2246063162908
0,15.2044085170838
1,13.7120314857346
0,13.5543955517151
1,13.7664707166257
1,15.9751704613394
0,14.4675812710299
0,13.7336314937866
0,11.9748513292285
0,13.5102742676658
0,13.332842999519
1,14.3505848606067
0,12.9607979687911
0,11.6605762839327
0,11.633191400979
0,11.1075095376015
0,18.519271294205
0,13.1888419071156
0,12.4706471281453
0,13.9843379350708
0,15.2890226570809
0,12.6591192325094
0,17.3682828053938
0,15.0650216945355
0,15.7675144835045
0,14.740801997568
0,12.3666465757387
0,13.9200046631883
1,13.1434798367464
0,17.7566017087976
0,15.9672803052579
1,14.9094892650722
1,14.2710642901506
0,12.814358915813
0,14.1802803978933
0,13.0850911040128
0,12.8855440897232
0,13.2591255375887
0,17.138460357233
0,11.7239329803391
0,14.074683391086
0,17.0863287524622
0,14.7429997702143
0,17.1883290238116
0,15.4523496395352
0,16.3965597035755
1,14.5988164194517
0,16.8778568743188
0,11.9761328877215
0,13.4306812683544
0,12.6444203163665
0,12.2896683543601
0,12.6399872980067
0,14.7349569044256
0,12.764307708633
0,12.830455306836
0,14.938442692276
0,13.2205630545372
0,15.2721791391631
0,14.2398232447268
0,13.8201269216451
0,16.5732371501435
0,15.5091939780185
0,13.3905558505215
0,14.0196417623037
0,14.2836550938356
1,15.5292196398239
0,12.5516995444174
0,12.8386685829808
0,16.7077662426783
0,12.0362478391265
0,13.2215747583683
0,14.0686745430249
0,13.9311857824273
0,12.2085801859936
0,15.6382024861048
1,13.5752043996174
0,13.31254095658
0,13.2590615943576
0,16.252657677475
0,14.1811979443122
0,13.1468723164812
0,15.2464627029327
0,11.6251363633889
0,12.600274481103
0,14.8916452684021
1,15.4628878529953
0,12.346269050433
1,12.8126955973382
0,13.0564103130436
0,12.3603381469087
1,15.7360840698432
1,13.5569626431669
0,12.5512663163597
0,14.6730599568319
0,16.1160906779569
1,13.7146503220593
0,13.4065342572653
1,13.0924998797311
0,13.6259165680364
1,14.4759312706614
0,17.6160770032534
0,15.4204599997027
0,12.8178651209664
1,17.2765665675761
1,15.2879907889209
0,14.2753449194925
1,15.0499601744689
0,15.138600333709
0,12.0801038410682
0,15.0007635499865
0,10.5548975622978
0,14.2992309047303
1,13.2507108593012
0,14.2435646915672
0,15.9735406349137
0,14.4107239360129
0,16.5865784734989
0,15.395582883882
0,17.3567197146394
0,13.1961184211732
0,13.0541577377486
1,14.2127604738417
0,13.032100141136
0,13.309770852482
0,12.2489589544661
1,13.5178101594059
0,15.544556134526
1,12.7074094483783
0,12.5019977029409
0,12.4129192166511
1,14.3427145135597
0,11.1991597601864
1,13.8206115887898
1,15.0736948459971
1,12.7732587590707
0,13.9208837745009
0,11.4258997885331
0,12.0008734694218
0,14.5378371282481
1,12.4308236550425
0,15.79398741167
0,13.2149915217549
0,13.2462198133733
0,15.2341844002694
1,12.6348669454946
0,13.8872878856964
1,17.4919296351594
1,14.0718681222879
0,11.2080376886775
0,13.4073450606219
1,12.6378337476225
0,11.2427635369268
1,13.9666977547675
0,13.3333498076617
0,14.2373643415439
0,14.9734145633309
0,12.0108834707963
1,12.1548186241939
0,15.1626418516727
0,12.8590385431355
0,14.0006709032454
0,15.983099769263
0,15.2007513170409
0,13.7563503537436
0,14.4482688069851
0,11.3050283070486
1,13.3402198496867
0,14.2825623841606
0,13.9661928202884
0,15.372280284244
0,14.817083063206
1,13.4026621107043
0,14.1413928234086
0,14.8416367916057
0,13.7373883072576
0,14.0633984950984
0,14.4972922628889
0,12.7111888877801
0,13.1251560469146
0,11.0185999105738
0,15.5427415326725
0,12.6300150552332
0,13.1147732219923
0,15.1081645188082
0,13.2830128409439
0,12.2520335476759
0,12.7891334414731
0,15.2070033142049
0,11.2505256220019
0,14.9049664610632
0,11.7314319631769
0,12.533247008513
0,18.8958524743832
0,13.6866896281389
1,13.3682061240918
1,14.7318985036828
0,18.3536069632053
0,19.4021388700716
0,11.9549097860131
0,14.0025617824539
0,13.5061656415093
0,13.0697871948538
1,14.1032656656144
0,12.7380062153732
1,16.3715887703927
0,14.3929650628233
1,13.3618264702433
0,13.0448531846764
0,14.8150558352947
1,16.4429409750782
0,11.6842682119529
0,19.8189642170182
0,12.0246378388399
0,14.4840827210106
0,15.8412749638126
0,15.1414897137618
